,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,link,download
2762,2762,2762,2762,2762,2762,2762,2762,2875,2875,2875,2875,http://hoc247.net/thi-online-de-thi-hk2-mon-hoa-hoc-8-nam-2021-2022-truong-thcs-vo-thi-sau-ktdt15494.html,Yes
2763,2763,2763,2763,2763,2763,2763,2763,2876,2876,2876,2876,http://hoc247.net/thi-online-de-thi-hk2-mon-hoa-hoc-8-nam-2021-2022-truong-thcs-nguyen-du-ktdt15635.html,Yes
2764,2764,2764,2764,2764,2764,2764,2764,2877,2877,2877,2877,http://hoc247.net/thi-online-de-thi-hk2-mon-hoa-hoc-8-nam-2021-2022-truong-thcs-hoang-hoa-tham-ktdt15599.html,Yes
2765,2765,2765,2765,2765,2765,2765,2765,2878,2878,2878,2878,http://hoc247.net/thi-online-de-thi-hk2-mon-hoa-hoc-8-nam-2021-2022-truong-thcs-ngo-chi-quoc-ktdt15577.html,Die
2766,2766,2766,2766,2766,2766,2766,2766,2879,2879,2879,2879,https://hoc247.net/de-thi-hoc-ki-2-lop-8-mon-sinh-index.html,Die
2767,2767,2767,2767,2767,2767,2767,2767,2880,2880,2880,2880,https://hoc247.net/de-thi-hk2-mon-sinh-hoc-8-nam-2021-2022-truong-thcs-chu-van-an-ktdt15440.html,Yes
2768,2768,2768,2768,2768,2768,2768,2768,2881,2881,2881,2881,https://hoc247.net/de-thi-hk2-mon-sinh-hoc-8-nam-2021-2022-truong-thcs-le-van-tam-ktdt15521.html,Yes
2769,2769,2769,2769,2769,2769,2769,2769,2882,2882,2882,2882,https://hoc247.net/de-thi-hk2-mon-sinh-hoc-8-nam-2021-2022-truong-thcs-kim-dong-ktdt15583.html,Yes
2770,2770,2770,2770,2770,2770,2770,2770,2883,2883,2883,2883,https://hoc247.net/de-thi-hk2-mon-sinh-hoc-8-nam-2021-2022-truong-thcs-quang-trung-ktdt15622.html,Yes
2771,2771,2771,2771,2771,2771,2771,2771,2884,2884,2884,2884,https://hoc247.net/de-thi-hk2-mon-sinh-hoc-8-nam-2021-2022-truong-thcs-nguyen-hue-ktdt15700.html,Yes
2772,2772,2772,2772,2772,2772,2772,2772,2885,2885,2885,2885,https://hoc247.net/de-thi-hoc-ki-2-mon-lich-su-8-index.html,Die
2773,2773,2773,2773,2773,2773,2773,2773,2886,2886,2886,2886,http://hoc247.net/thi-online-de-thi-hk2-mon-lich-su-8-nam-2021-2022-truong-thcs-nguyen-du-ktdt15483.html,Yes
2774,2774,2774,2774,2774,2774,2774,2774,2887,2887,2887,2887,http://hoc247.net/thi-online-de-thi-hk2-mon-lich-su-8-nam-2021-2022-truong-thcs-nguyen-binh-khiem-ktdt15600.html,Yes
2775,2775,2775,2775,2775,2775,2775,2775,2888,2888,2888,2888,http://hoc247.net/thi-online-de-thi-hk2-mon-lich-su-8-nam-2021-2022-truong-thcs-ly-tu-trong-ktdt15658.html,Yes
2776,2776,2776,2776,2776,2776,2776,2776,2889,2889,2889,2889,http://hoc247.net/thi-online-de-thi-hk2-mon-lich-su-8-nam-2021-2022-truong-thcs-to-vinh-dien-ktdt15716.html,Yes
2777,2777,2777,2777,2777,2777,2777,2777,2890,2890,2890,2890,http://hoc247.net/thi-online-de-thi-hk2-mon-lich-su-8-nam-2021-2022-truong-thcs-ho-tung-mau-ktdt15725.html,Yes
2778,2778,2778,2778,2778,2778,2778,2778,2891,2891,2891,2891,https://hoc247.net/de-thi-hoc-ki-2-lop-8-mon-dia-index.html,Die
2779,2779,2779,2779,2779,2779,2779,2779,2892,2892,2892,2892,http://hoc247.net/thi-online-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-tran-kiet-ktdt15491.html,Yes
2780,2780,2780,2780,2780,2780,2780,2780,2893,2893,2893,2893,http://hoc247.net/thi-online-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-hung-vuong-ktdt15603.html,Yes
2781,2781,2781,2781,2781,2781,2781,2781,2894,2894,2894,2894,http://hoc247.net/thi-online-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-le-loi-ktdt15642.html,Yes
2782,2782,2782,2782,2782,2782,2782,2782,2895,2895,2895,2895,http://hoc247.net/thi-online-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-le-van-tam-ktdt15697.html,Yes
2783,2783,2783,2783,2783,2783,2783,2783,2896,2896,2896,2896,http://hoc247.net/thi-online-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-van-lang-ktdt15769.html,Yes
2784,2784,2784,2784,2784,2784,2784,2784,2897,2897,2897,2897,https://hoc247.net/de-thi-hoc-ki-2-lop-8-mon-gdcd-index.html,Die
2785,2785,2785,2785,2785,2785,2785,2785,2898,2898,2898,2898,http://hoc247.net/thi-online-de-thi-hk2-mon-gdcd-8-nam-2021-2022-truong-thcs-dinh-cong-trang-ktdt15760.html,Yes
2786,2786,2786,2786,2786,2786,2786,2786,2899,2899,2899,2899,http://hoc247.net/thi-online-de-thi-hk2-mon-gdcd-8-nam-2021-2022-truong-thcs-dang-tran-con-ktdt15723.html,Yes
2787,2787,2787,2787,2787,2787,2787,2787,2900,2900,2900,2900,http://hoc247.net/thi-online-de-thi-hk2-mon-gdcd-8-nam-2021-2022-truong-thcs-hung-vuong-ktdt15666.html,Yes
2788,2788,2788,2788,2788,2788,2788,2788,2901,2901,2901,2901,http://hoc247.net/thi-online-de-thi-hk2-mon-gdcd-8-nam-2021-2022-truong-thcs-ngo-chi-quoc-ktdt15536.html,Yes
2789,2789,2789,2789,2789,2789,2789,2789,2902,2902,2902,2902,http://hoc247.net/thi-online-de-thi-hk2-mon-gdcd-8-nam-2021-2022-truong-thcs-cao-ba-quat-ktdt15475.html,Yes
2790,2790,2790,2790,2790,2790,2790,2790,2903,2903,2903,2903,https://hoc247.net/de-thi-hoc-ki-2-lop-8-mon-tin-hoc-index.html,Die
2791,2791,2791,2791,2791,2791,2791,2791,2904,2904,2904,2904,http://hoc247.net/thi-online-de-thi-hk2-mon-tin-hoc-8-nam-2021-2022-truong-thcs-nguyen-thi-minh-khai-ktdt15529.html,Yes
2792,2792,2792,2792,2792,2792,2792,2792,2905,2905,2905,2905,http://hoc247.net/thi-online-de-thi-hk2-mon-tin-hoc-8-nam-2021-2022-truong-thcs-nguyen-thi-dinh-ktdt15739.html,Yes
2793,2793,2793,2793,2793,2793,2793,2793,2906,2906,2906,2906,http://hoc247.net/thi-online-de-thi-hk2-mon-tin-hoc-8-nam-2021-2022-truong-thcs-thuy-huong-ktdt15798.html,Yes
2794,2794,2794,2794,2794,2794,2794,2794,2907,2907,2907,2907,https://hoc247.net/de-thi-hoc-ki-2-lop-8-mon-cong-nghe-index.html,Die
2795,2795,2795,2795,2795,2795,2795,2795,2908,2908,2908,2908,https://hoc247.net/de-thi-hk2-mon-cong-nghe-8-nam-2021-2022-truong-thcs-chu-van-an-ktdt15495.html,Yes
2796,2796,2796,2796,2796,2796,2796,2796,2909,2909,2909,2909,https://hoc247.net/de-thi-hk2-mon-cong-nghe-8-nam-2021-2022-truong-thcs-nguyen-du-ktdt15556.html,Yes
2797,2797,2797,2797,2797,2797,2797,2797,2910,2910,2910,2910,https://hoc247.net/de-thi-hk2-mon-cong-nghe-8-nam-2021-2022-truong-thcs-kim-dong-ktdt15650.html,Yes
2798,2798,2798,2798,2798,2798,2798,2798,2911,2911,2911,2911,https://hoc247.net/de-thi-hk2-mon-cong-nghe-8-nam-2021-2022-truong-thcs-le-loi-ktdt15683.html,Yes
2799,2799,2799,2799,2799,2799,2799,2799,2912,2912,2912,2912,https://hoc247.net/de-thi-hk2-mon-cong-nghe-8-nam-2021-2022-truong-thcs-hoa-binh-ktdt15734.html,Yes
2800,2800,2800,2800,2800,2800,2800,2800,2913,2913,2913,2913,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-toan-index.html,Die
2801,2801,2801,2801,2801,2801,2801,2801,2914,2914,2914,2914,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-toan-7-nam-2021-2022-truong-thcs-bach-dang-ktdt13281.html,Yes
2802,2802,2802,2802,2802,2802,2802,2802,2915,2915,2915,2915,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-toan-7-nam-2021-2022-truong-thcs-chu-van-an-ktdt13356.html,Yes
2803,2803,2803,2803,2803,2803,2803,2803,2916,2916,2916,2916,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-toan-7-nam-2021-2022-truong-thcs-ly-thai-to-ktdt13443.html,Yes
2804,2804,2804,2804,2804,2804,2804,2804,2917,2917,2917,2917,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-toan-7-nam-2021-2022-truong-thcs-nguyen-van-linh-ktdt13524.html,Yes
2805,2805,2805,2805,2805,2805,2805,2805,2918,2918,2918,2918,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-toan-7-nam-2021-2022-truong-thcs-linh-trung-ktdt13627.html,Yes
2806,2806,2806,2806,2806,2806,2806,2806,2919,2919,2919,2919,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-ngu-van-index.html,Die
2807,2807,2807,2807,2807,2807,2807,2807,2920,2920,2920,2920,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-tieng-anh-index.html,Die
2808,2808,2808,2808,2808,2808,2808,2808,2921,2921,2921,2921,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-nguyen-thi-minh-khai-ktdt13341.html,Yes
2809,2809,2809,2809,2809,2809,2809,2809,2922,2922,2922,2922,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-ngo-may-ktdt13245.html,Yes
2810,2810,2810,2810,2810,2810,2810,2810,2923,2923,2923,2923,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-hoang-dieu-l10.html,Die
2811,2811,2811,2811,2811,2811,2811,2811,2924,2924,2924,2924,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-tran-duy-hung-l10.html,Die
2812,2812,2812,2812,2812,2812,2812,2812,2925,2925,2925,2925,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-nguyen-tri-phuong-l10.html,Die
2813,2813,2813,2813,2813,2813,2813,2813,2926,2926,2926,2926,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-vat-ly-index.html,Die
2814,2814,2814,2814,2814,2814,2814,2814,2927,2927,2927,2927,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-vat-ly-7-nam-2021-2022-truong-thcs-tran-kiet-ktdt13559.html,Yes
2815,2815,2815,2815,2815,2815,2815,2815,2928,2928,2928,2928,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-vat-ly-7-nam-2021-2022-truong-thcs-nguyen-thi-dinh-ktdt13626.html,Yes
2816,2816,2816,2816,2816,2816,2816,2816,2929,2929,2929,2929,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-vat-ly-7-nam-2021-2022-truong-thcs-ha-huy-tap-ktdt14043.html,Yes
2817,2817,2817,2817,2817,2817,2817,2817,2930,2930,2930,2930,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-vat-ly-7-nam-2021-2022-truong-thcs-le-loi-ktdt14042.html,Yes
2818,2818,2818,2818,2818,2818,2818,2818,2931,2931,2931,2931,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-sinh-index.html,Die
2819,2819,2819,2819,2819,2819,2819,2819,2932,2932,2932,2932,https://hoc247.net/de-thi-giua-hk1-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-ngo-quyen-ktdt13251.html,Yes
2820,2820,2820,2820,2820,2820,2820,2820,2933,2933,2933,2933,http://hoc247.net/de-thi-giua-hk1-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-phan-boi-chau-ktdt13302.html,Yes
2821,2821,2821,2821,2821,2821,2821,2821,2934,2934,2934,2934,https://hoc247.net/de-thi-giua-hk1-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-nguyen-du-ktdt13431.html,Yes
2822,2822,2822,2822,2822,2822,2822,2822,2935,2935,2935,2935,https://hoc247.net/de-thi-giua-hk1-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-nguyen-trai-ktdt13512.html,Yes
2823,2823,2823,2823,2823,2823,2823,2823,2936,2936,2936,2936,https://hoc247.net/de-thi-giua-hk1-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-ngo-gia-tu-ktdt13643.html,Yes
2824,2824,2824,2824,2824,2824,2824,2824,2937,2937,2937,2937,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-lich-su-index.html,Die
2825,2825,2825,2825,2825,2825,2825,2825,2938,2938,2938,2938,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-lich-su-7-nam-2021-2022-truong-thcs-dinh-tien-hoang-ktdt13345.html,Yes
2826,2826,2826,2826,2826,2826,2826,2826,2939,2939,2939,2939,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-lich-su-7-nam-2021-2022-truong-thcs-an-lac-ktdt13453.html,Yes
2827,2827,2827,2827,2827,2827,2827,2827,2940,2940,2940,2940,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-lich-su-7-nam-2021-2022-truong-thcs-ly-thuong-kiet-ktdt13448.html,Yes
2828,2828,2828,2828,2828,2828,2828,2828,2941,2941,2941,2941,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-lich-su-7-nam-2021-2022-truong-thcs-nguyen-khuyen-ktdt13802.html,Yes
2829,2829,2829,2829,2829,2829,2829,2829,2942,2942,2942,2942,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-lich-su-7-nam-2021-2022-truong-thcs-quang-trung-ktdt13803.html,Yes
2830,2830,2830,2830,2830,2830,2830,2830,2943,2943,2943,2943,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-dia-index.html,Die
2831,2831,2831,2831,2831,2831,2831,2831,2944,2944,2944,2944,http://hoc247.net/de-thi-giua-hk1-mon-dia-li-7-nam-2021-2022-truong-thcs-nguyen-nghiem-ktdt13340.html,Yes
2832,2832,2832,2832,2832,2832,2832,2832,2945,2945,2945,2945,https://hoc247.net/de-thi-giua-hk1-mon-dia-li-7-nam-2021-2022-truong-thcs-le-loi-ktdt13270.html,Yes
2833,2833,2833,2833,2833,2833,2833,2833,2946,2946,2946,2946,https://hoc247.net/de-thi-giua-hk1-mon-dia-li-7-nam-2021-2022-truong-thcs-duong-lam-ktdt13607.html,Yes
2834,2834,2834,2834,2834,2834,2834,2834,2947,2947,2947,2947,https://hoc247.net/de-thi-giua-hk1-mon-dia-li-7-nam-2021-2022-truong-thcs-chu-van-an-ktdt13550.html,Yes
2835,2835,2835,2835,2835,2835,2835,2835,2948,2948,2948,2948,https://hoc247.net/de-thi-giua-hk1-mon-dia-li-7-nam-2021-2022-truong-thcs-nguyen-van-troi-ktdt13449.html,Yes
2836,2836,2836,2836,2836,2836,2836,2836,2949,2949,2949,2949,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-gdcd-index.html,Die
2837,2837,2837,2837,2837,2837,2837,2837,2950,2950,2950,2950,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-gdcd-7-nam-2021-2022-truong-thcs-mac-dinh-chi-ktdt13282.html,Yes
2838,2838,2838,2838,2838,2838,2838,2838,2951,2951,2951,2951,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-gdcd-7-nam-2021-2022-truong-thcs-tran-thi-ki-ktdt13379.html,Yes
2839,2839,2839,2839,2839,2839,2839,2839,2952,2952,2952,2952,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-gdcd-7-nam-2021-2022-truong-thcs-le-anh-xuan-l10.html,Die
2840,2840,2840,2840,2840,2840,2840,2840,2953,2953,2953,2953,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-gdcd-7-nam-2021-2022-truong-thcs-tran-quang-khai-l10.html,Die
2841,2841,2841,2841,2841,2841,2841,2841,2954,2954,2954,2954,http://hoc247.net/lop/trac-nghiem-de-thi-giua-hk1-mon-gdcd-7-nam-2021-2022-truong-thcs-cao-thang-l10.html,Die
2842,2842,2842,2842,2842,2842,2842,2842,2955,2955,2955,2955,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-tin-hoc-index.html,Die
2843,2843,2843,2843,2843,2843,2843,2843,2956,2956,2956,2956,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-tin-hoc-7-nam-2021-2022-truong-thcs-truong-chinh-ktdt13995.html,Yes
2844,2844,2844,2844,2844,2844,2844,2844,2957,2957,2957,2957,http://hoc247.net/thi-online-de-thi-giua-hk1-mon-tin-hoc-7-nam-2021-2022-truong-thcs-hoang-hoa-tham-ktdt13999.html,Yes
2845,2845,2845,2845,2845,2845,2845,2845,2958,2958,2958,2958,https://hoc247.net/de-thi-giua-hoc-ki-1-lop-7-mon-cong-nghe-index.html,Die
2846,2846,2846,2846,2846,2846,2846,2846,2959,2959,2959,2959,https://hoc247.net/de-thi-giua-hk1-mon-cong-nghe-7-nam-2021-2022-truong-thcs-le-van-viet-ktdt13285.html,Yes
2847,2847,2847,2847,2847,2847,2847,2847,2960,2960,2960,2960,https://hoc247.net/de-thi-giua-hk1-mon-cong-nghe-7-nam-2021-2022-truong-thcs-vo-thi-sau-ktdt13467.html,Yes
2848,2848,2848,2848,2848,2848,2848,2848,2961,2961,2961,2961,https://hoc247.net/de-thi-giua-hk1-mon-cong-nghe-7-nam-2021-2022-truong-thcs-ngo-quyen-ktdt13382.html,Yes
2849,2849,2849,2849,2849,2849,2849,2849,2962,2962,2962,2962,https://hoc247.net/de-thi-giua-hk1-mon-cong-nghe-7-nam-2021-2022-truong-thcs-nguyen-kim-vang-ktdt13661.html,Yes
2850,2850,2850,2850,2850,2850,2850,2850,2963,2963,2963,2963,https://hoc247.net/de-thi-giua-hk1-mon-cong-nghe-7-nam-2021-2022-truong-thcs-nguyen-viet-xuan-ktdt13560.html,Yes
2851,2851,2851,2851,2851,2851,2851,2851,2964,2964,2964,2964,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-toan-index.html,Die
2852,2852,2852,2852,2852,2852,2852,2852,2965,2965,2965,2965,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-toan-7-nam-2021-2022-truong-thcs-to-hien-thanh-ktdt15149.html,Yes
2853,2853,2853,2853,2853,2853,2853,2853,2966,2966,2966,2966,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-toan-7-nam-2021-2022-truong-thcs-nguyen-sieu-ktdt15254.html,Yes
2854,2854,2854,2854,2854,2854,2854,2854,2967,2967,2967,2967,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-tieng-anh-index.html,Die
2855,2855,2855,2855,2855,2855,2855,2855,2968,2968,2968,2968,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tieng-anh-7-nam-2021-2022-truong-thcs-nguyen-thi-thap-ktdt15137.html,Yes
2856,2856,2856,2856,2856,2856,2856,2856,2969,2969,2969,2969,http://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-vat-ly-index.html,Die
2857,2857,2857,2857,2857,2857,2857,2857,2970,2970,2970,2970,https://hoc247.net/de-thi-giua-hk2-mon-vat-ly-7-nam-2021-2022-truong-thcs-vo-thi-sau-ktdt15146.html,Yes
2858,2858,2858,2858,2858,2858,2858,2858,2971,2971,2971,2971,https://hoc247.net/de-thi-giua-hk2-mon-vat-ly-7-nam-2021-2022-truong-thcs-le-loi-ktdt15226.html,Yes
2859,2859,2859,2859,2859,2859,2859,2859,2972,2972,2972,2972,https://hoc247.net/de-thi-giua-hk2-mon-vat-ly-7-nam-2021-2022-truong-thcs-kim-dong-ktdt15280.html,Yes
2860,2860,2860,2860,2860,2860,2860,2860,2973,2973,2973,2973,http://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-sinh-index.html,Die
2861,2861,2861,2861,2861,2861,2861,2861,2974,2974,2974,2974,https://hoc247.net/de-thi-giua-hk2-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-ha-huy-tap-ktdt15134.html,Yes
2862,2862,2862,2862,2862,2862,2862,2862,2975,2975,2975,2975,https://hoc247.net/de-thi-giua-hk2-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-ngo-gia-tu-ktdt15207.html,Yes
2863,2863,2863,2863,2863,2863,2863,2863,2976,2976,2976,2976,https://hoc247.net/de-thi-giua-hk2-mon-sinh-hoc-7-nam-2021-2022-truong-thcs-ngo-chi-quoc-ktdt15264.html,Yes
2864,2864,2864,2864,2864,2864,2864,2864,2977,2977,2977,2977,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-gdcd-index.html,Die
2865,2865,2865,2865,2865,2865,2865,2865,2978,2978,2978,2978,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-gdcd-7-nam-2021-2022-truong-thcs-ha-huy-tap-ktdt15120.html,Yes
2866,2866,2866,2866,2866,2866,2866,2866,2979,2979,2979,2979,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-gdcd-7-nam-2021-2022-truong-thcs-ngo-van-so-ktdt15188.html,Yes
2867,2867,2867,2867,2867,2867,2867,2867,2980,2980,2980,2980,http://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-tin-hoc-index.html,Die
2868,2868,2868,2868,2868,2868,2868,2868,2981,2981,2981,2981,https://hoc247.net/de-thi-giua-hk2-mon-tin-hoc-7-nam-2021-2022-truong-thcs-le-loi-ktdt15185.html,Yes
2869,2869,2869,2869,2869,2869,2869,2869,2982,2982,2982,2982,https://hoc247.net/de-thi-giua-hk2-mon-tin-hoc-7-nam-2021-2022-truong-thcs-chu-van-an-ktdt15255.html,Yes
2870,2870,2870,2870,2870,2870,2870,2870,2983,2983,2983,2983,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-cong-nghe-index.html,Die
2871,2871,2871,2871,2871,2871,2871,2871,2984,2984,2984,2984,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-7-nam-2021-2022-truong-thcs-tran-nhan-tong-ktdt15077.html,Yes
2872,2872,2872,2872,2872,2872,2872,2872,2985,2985,2985,2985,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-7-nam-2021-2022-truong-thcs-tran-cao-van-ktdt15148.html,Yes
2873,2873,2873,2873,2873,2873,2873,2873,2986,2986,2986,2986,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-7-nam-2021-2022-truong-thcs-nguyen-thi-dinh-ktdt15205.html,Yes
2874,2874,2874,2874,2874,2874,2874,2874,2987,2987,2987,2987,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-7-nam-2021-2022-truong-thcs-thuy-huong-ktdt15257.html,Yes
2875,2875,2875,2875,2875,2875,2875,2875,2988,2988,2988,2988,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-7-nam-2021-2022-truong-thcs-trung-vuong-ktdt15278.html,Yes
2876,2876,2876,2876,2876,2876,2876,2876,2989,2989,2989,2989,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-lich-su-nam-2019-index.html,Die
2877,2877,2877,2877,2877,2877,2877,2877,2990,2990,2990,2990,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-7-nam-2021-2022-truong-thcs-pham-van-dong-ktdt15206.html,Yes
2878,2878,2878,2878,2878,2878,2878,2878,2991,2991,2991,2991,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-7-nam-2021-2022-truong-thcs-duong-ba-trac-ktdt15192.html,Yes
2879,2879,2879,2879,2879,2879,2879,2879,2992,2992,2992,2992,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-7-nam-2021-2022-truong-thcs-vo-van-tan-ktdt15099.html,Yes
2880,2880,2880,2880,2880,2880,2880,2880,2993,2993,2993,2993,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-7-nam-2021-2022-truong-thcs-cao-minh-ktdt15096.html,Die
2881,2881,2881,2881,2881,2881,2881,2881,2994,2994,2994,2994,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-7-nam-2021-2022-truong-thcs-nguyen-cong-tru-ktdt15056.html,Die
2882,2882,2882,2882,2882,2882,2882,2882,2995,2995,2995,2995,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-7-mon-dia-index.html,Die
2883,2883,2883,2883,2883,2883,2883,2883,2996,2996,2996,2996,http://hoc247.net/de-thi-giua-hk2-mon-dia-ly-7-nam-2021-2022-truong-thcs-le-van-tam-ktdt15161.html,Yes
2884,2884,2884,2884,2884,2884,2884,2884,2997,2997,2997,2997,https://hoc247.net/de-thi-giua-hk2-mon-dia-ly-7-nam-2021-2022-truong-thcs-chu-van-an-ktdt15237.html,Yes
2885,2885,2885,2885,2885,2885,2885,2885,2998,2998,2998,2998,http://hoc247.net/de-thi-hoc-ki-1-lop-7-mon-toan-index.html,Die
2886,2886,2886,2886,2886,2886,2886,2886,2999,2999,2999,2999,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-7-nam-2021-2022-truong-thcs-le-loi-ktdt14388.html,Yes
2887,2887,2887,2887,2887,2887,2887,2887,3000,3000,3000,3000,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-7-nam-2021-2022-truong-thcs-nguyen-trai-ktdt14462.html,Die
2888,2888,2888,2888,2888,2888,2888,2888,3001,3001,3001,3001,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-7-nam-2021-2022-truong-thcs-hung-vuong-ktdt14591.html,Yes
2889,2889,2889,2889,2889,2889,2889,2889,3002,3002,3002,3002,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-7-nam-2021-2022-truong-thcs-ba-dinh-ktdt14728.html,Yes
2890,2890,2890,2890,2890,2890,2890,2890,3003,3003,3003,3003,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-7-nam-2021-2022-truong-thcs-vo-thi-sau-ktdt14859.html,Yes
2891,2891,2891,2891,2891,2891,2891,2891,3004,3004,3004,3004,http://hoc247.net/de-thi-hoc-ki-1-lop-7-mon-ngu-van-index.html,Die
2892,2892,2892,2892,2892,2892,2892,2892,3005,3005,3005,3005,http://hoc247.net/de-thi-hoc-ki-1-lop-7-mon-tieng-anh-index.html,Die
2893,2893,2893,2893,2893,2893,2893,2893,3006,3006,3006,3006,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-ngo-may-ktdt14366.html,Yes
2894,2894,2894,2894,2894,2894,2894,2894,3007,3007,3007,3007,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-nguyen-khuyen-ktdt14448.html,Yes
2895,2895,2895,2895,2895,2895,2895,2895,3008,3008,3008,3008,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-ho-xuan-huong-ktdt14584.html,Yes
2896,2896,2896,2896,2896,2896,2896,2896,3009,3009,3009,3009,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-7-nam-2021-2022-truong-thcs-hoang-hoa-tham-ktdt14662.html,Yes
